product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3
5HS4UVb5BA1Z,toys,550.0,22.0,4.0,28.0,2464.0
qHjDN5wqbhqm,sports_leisure,200.0,20.0,20.0,20.0,8000.0
wbdIYUP3UYXp,toys,150.0,18.0,6.0,11.0,1188.0
QFEPpUqsBc3S,toys,650.0,18.0,25.0,19.0,8550.0
n4d5M2lWrgvW,toys,900.0,35.0,15.0,24.0,12600.0
kKTaQhFTVyuO,toys,500.0,20.0,12.0,16.0,3840.0
u8EYbLEeXp7g,toys,8950.0,45.0,26.0,38.0,44460.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0,352.0
cQfA5k5obzRW,toys,593.0,30.0,13.0,16.0,6240.0
KVoKWeSiBjk2,toys,700.0,43.0,16.0,27.0,18576.0
ScFUWpyXQ3MK,toys,6038.0,49.0,19.0,44.0,40964.0
IJJL2iT7InlD,toys,450.0,16.0,4.0,20.0,1280.0
a3O7KWdsexjY,toys,875.0,25.0,18.0,40.0,18000.0
EMx6cHwwwm3a,perfumery,457.0,23.0,14.0,19.0,6118.0
HXn1p3hM39Em,toys,3700.0,20.0,17.0,17.0,5780.0
U7XQZfEeXgkI,toys,1200.0,80.0,8.0,15.0,9600.0
6Pk4o0lO3HVT,toys,2800.0,44.0,10.0,34.0,14960.0
fK9vBW5S9R7X,toys,500.0,68.0,16.0,32.0,34816.0
blPFUTjOGNza,toys,700.0,45.0,15.0,35.0,23625.0
9WH7KeDYbgAE,toys,2000.0,34.0,8.0,28.0,7616.0
E81xoo8dvbfl,toys,14850.0,33.0,38.0,39.0,48906.0
49O1DuHUpdBB,toys,650.0,60.0,7.0,14.0,5880.0
1KNkjfyagvYd,toys,2800.0,104.0,5.0,80.0,41600.0
l694TlKJXdpn,toys,187.0,18.0,16.0,16.0,4608.0
CDFpEV5alsma,toys,550.0,16.0,30.0,20.0,9600.0
DgbGCzJuwenM,bed_bath_table,1350.0,46.0,2.0,36.0,3312.0
FNKIqU40hVPa,sports_leisure,900.0,50.0,6.0,20.0,6000.0
laVMVYACrcvK,toys,300.0,23.0,17.0,13.0,5083.0
b8f50D8qlUcQ,toys,150.0,24.0,5.0,24.0,2880.0
CbO2AA1QTvTQ,toys,8350.0,50.0,20.0,40.0,40000.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0,19800.0
RsoX7bKaMjhO,toys,630.0,21.0,12.0,15.0,3780.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0,10240.0
xDQAbs4BvFWC,toys,1400.0,42.0,12.0,11.0,5544.0
jDSfskkXmsdS,health_beauty,350.0,16.0,7.0,20.0,2240.0
5s7EN8BfHmvX,furniture_decor,500.0,30.0,30.0,11.0,9900.0
7ToKvj5reDPi,toys,2100.0,62.0,80.0,12.0,59520.0
qppmqFCv4ioO,toys,550.0,16.0,10.0,16.0,2560.0
TXDHAB7wJNGT,furniture_decor,10050.0,40.0,45.0,40.0,72000.0
LCYomi3ZR4m0,books_technical,950.0,29.0,3.0,21.0,1827.0
z4BW8DqF7TPm,toys,1700.0,45.0,15.0,35.0,23625.0
bYdgVgls29EM,toys,200.0,16.0,6.0,11.0,1056.0
BbcK2UOIwSjw,computers_accessories,837.0,37.0,14.0,14.0,7252.0
6UAlSzxoVwRI,toys,233.0,16.0,5.0,13.0,1040.0
ZnGDIhxJXnOm,toys,350.0,21.0,14.0,14.0,4116.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0,1331.0
8sUm3QlCU7ez,toys,300.0,17.0,4.0,12.0,816.0
c9rT7rJSk8Ov,toys,350.0,24.0,5.0,21.0,2520.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0,2856.0
k5IYbUc8GPhh,toys,300.0,30.0,2.0,25.0,1500.0
nKdorvOW4Dk8,toys,500.0,16.0,2.0,11.0,352.0
4J1pjgFy6hZb,watches_gifts,146.0,17.0,12.0,14.0,2856.0
YIeEnwRKQlr1,bed_bath_table,220.0,32.0,4.0,23.0,2944.0
OlTMwvw0HZ9v,toys,5950.0,40.0,20.0,40.0,32000.0
L0LMGp467c7y,toys,3550.0,37.0,22.0,40.0,32560.0
iq4RAnrKhh5d,toys,540.0,23.0,13.0,19.0,5681.0
eNTeF7tnpr3T,toys,150.0,16.0,16.0,16.0,4096.0
HHI7Kz5QRF8I,toys,10000.0,40.0,34.0,44.0,59840.0
3UmWAnA6lxgk,toys,1350.0,43.0,8.0,33.0,11352.0
9KqRiI3Ii0jQ,toys,2750.0,35.0,35.0,11.0,13475.0
yW4cF4N8w4n2,toys,500.0,70.0,8.0,60.0,33600.0
XKRnBs7aNvib,housewares,600.0,21.0,21.0,21.0,9261.0
7c9QEi4rCRHV,toys,1100.0,65.0,11.0,20.0,14300.0
lTvhzQRh1kwJ,toys,250.0,16.0,2.0,11.0,352.0
pnwCr2W94xW6,toys,500.0,20.0,8.0,20.0,3200.0
Rwz9Y3JKVE4L,toys,825.0,21.0,16.0,16.0,5376.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0,32560.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0,3510.0
nqgcM6TmDg8N,toys,100.0,17.0,4.0,17.0,1156.0
BWY9lVGS4nB8,bed_bath_table,1300.0,20.0,40.0,20.0,16000.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
jnnWmOXw3iad,toys,150.0,25.0,15.0,15.0,5625.0
BVGpkgflKwXL,health_beauty,100.0,29.0,5.0,15.0,2175.0
6FjrxbT9ClXR,watches_gifts,501.0,18.0,13.0,14.0,3276.0
gTgs4Hj3lmnl,toys,3050.0,20.0,20.0,20.0,8000.0
q7bnB4d9UQje,construction_tools_construction,1700.0,26.0,9.0,20.0,4680.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0,8000.0
mqxyEbsdOU91,toys,200.0,18.0,10.0,12.0,2160.0
Hcm5dbB6EOxN,toys,700.0,40.0,45.0,25.0,45000.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0,8000.0
ViI3AXlMltwr,furniture_decor,7600.0,52.0,15.0,52.0,40560.0
dsYR6bWTLbsF,toys,550.0,35.0,2.0,50.0,3500.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0,32560.0
qsVHRKRiJaLD,toys,300.0,16.0,11.0,11.0,1936.0
LeGQnMdBvi7G,toys,866.0,21.0,18.0,21.0,7938.0
Re1BtgD33V5Z,health_beauty,200.0,21.0,8.0,11.0,1848.0
1NF7mtCpM7UR,stationery,4050.0,26.0,26.0,26.0,17576.0
ova0qDj5EByh,bed_bath_table,350.0,47.0,4.0,35.0,6580.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0,4840.0
QFOusOysWM5d,toys,1800.0,16.0,11.0,15.0,2640.0
FmNNJfngLkqZ,toys,2700.0,46.0,16.0,25.0,18400.0
z9aiMtrwXGK9,,3750.0,42.0,20.0,24.0,20160.0
5XyF6Al83MtA,sports_leisure,150.0,16.0,16.0,11.0,2816.0
g1JWRX9UfJEB,garden_tools,133.0,18.0,8.0,12.0,1728.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0,5700.0
l7PKh1C2D6oL,watches_gifts,300.0,16.0,11.0,11.0,1936.0
necrrbMNcbik,toys,600.0,36.0,11.0,14.0,5544.0
uq6NEnTuI02j,cool_stuff,850.0,31.0,20.0,32.0,19840.0
XrQ7ZHlRhKg8,furniture_decor,600.0,30.0,4.0,20.0,2400.0
bw4D1I6O0ayl,toys,12000.0,45.0,35.0,45.0,70875.0
RepVMI5KCfFQ,toys,475.0,35.0,21.0,30.0,22050.0
FeiRyM0sGkKI,toys,19400.0,48.0,45.0,56.0,120960.0
ZnRSzPSjLt9s,toys,450.0,30.0,7.0,25.0,5250.0
a5LhQnpEGZjg,home_appliances,300.0,40.0,25.0,25.0,25000.0
AauyJGugtTyn,musical_instruments,900.0,42.0,8.0,40.0,13440.0
3EEGysC7YO2u,bed_bath_table,1550.0,30.0,5.0,30.0,4500.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0,8800.0
6jSw24SBJP1S,toys,3100.0,48.0,38.0,11.0,20064.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0,4480.0
d44rvXBrp61k,toys,575.0,45.0,21.0,23.0,21735.0
YFDUhzEY856w,baby,9400.0,75.0,15.0,50.0,56250.0
hr2QLRpKxMxL,toys,625.0,23.0,17.0,19.0,7429.0
2oRZ0O0Cvxg1,toys,2150.0,42.0,10.0,22.0,9240.0
yuIQ3aDQUEnM,toys,100.0,18.0,18.0,18.0,5832.0
9Gx9tlz6iYf3,toys,1000.0,30.0,5.0,30.0,4500.0
off7gHUgUAl9,stationery,233.0,20.0,11.0,15.0,3300.0
WN0JOPFYq706,toys,300.0,36.0,9.0,11.0,3564.0
KrFDJTDwAQ5F,toys,10050.0,31.0,61.0,31.0,58621.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0,3510.0
MSmCeIbvhMZb,toys,1150.0,18.0,18.0,11.0,3564.0
fS1ypIsQSVpI,toys,650.0,16.0,7.0,13.0,1456.0
YhnzWh16AK4c,toys,300.0,30.0,12.0,40.0,14400.0
185Rjb6Jfv2E,toys,150.0,16.0,16.0,16.0,4096.0
jyqvHPkDKFDV,toys,567.0,26.0,12.0,26.0,8112.0
xosRJmDPslop,toys,1550.0,42.0,19.0,25.0,19950.0
mxYga0PIG7hf,toys,4100.0,31.0,31.0,29.0,27869.0
SkZD33sCIi2H,toys,2000.0,40.0,12.0,40.0,19200.0
xLXOwBVUtnVP,toys,1600.0,31.0,33.0,32.0,32736.0
cFpu7h2Zph6r,toys,2800.0,70.0,12.0,30.0,25200.0
wMyDTyU58Cui,toys,300.0,17.0,16.0,12.0,3264.0
8EMcxO7AFhVP,toys,180.0,17.0,10.0,13.0,2210.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
nqgcM6TmDg8N,toys,100.0,17.0,4.0,17.0,1156.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0,3800.0
CY8OZ3lT9uqB,telephony,250.0,18.0,3.0,28.0,1512.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0,5700.0
emq2oIapNoIp,toys,2584.0,68.0,17.0,49.0,56644.0
pyCtyCpiCiiG,toys,150.0,21.0,9.0,14.0,2646.0
oRBTXLbl7fhn,watches_gifts,250.0,18.0,9.0,17.0,2754.0
9CO9dvRQYpv9,toys,800.0,23.0,3.0,23.0,1587.0
kgF2KLJ8Ao3M,toys,107.0,7.0,7.0,10.0,490.0
6y4Svg7F46Ll,toys,500.0,47.0,10.0,36.0,16920.0
yhCHWlUy68j7,toys,7400.0,45.0,15.0,45.0,30375.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0,20000.0
MTxEdQA5lha5,toys,150.0,28.0,5.0,14.0,1960.0
uUkffjKPUfT9,toys,5925.0,35.0,23.0,23.0,18515.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0,5700.0
98pl9eiPDFse,toys,7550.0,45.0,15.0,35.0,23625.0
wduSVOqLUHDo,toys,600.0,19.0,17.0,19.0,6137.0
hn7szEJHw5LE,toys,792.0,19.0,14.0,16.0,4256.0
bIEg5jBI5qCt,office_furniture,16133.0,63.0,59.0,25.0,92925.0
f8z5ahQufKsT,construction_tools_construction,3400.0,16.0,27.0,35.0,15120.0
dqa12xjCIpdE,toys,4350.0,20.0,20.0,20.0,8000.0
Ev0x0gMsFilI,toys,13800.0,65.0,35.0,55.0,125125.0
SEAu0JPBzssB,sports_leisure,1300.0,31.0,33.0,32.0,32736.0
kbaoSmgfO9zQ,toys,250.0,16.0,2.0,11.0,352.0
6kbM887n8q53,stationery,6100.0,60.0,20.0,29.0,34800.0
U6z7zCygbaWO,toys,3000.0,69.0,11.0,11.0,8349.0
N0i8Xp7n4Vj8,computers_accessories,225.0,18.0,10.0,16.0,2880.0
fk74FoNgfTLb,toys,1200.0,69.0,3.0,44.0,9108.0
bOwl2do1blcZ,bed_bath_table,8550.0,40.0,32.0,40.0,51200.0
AcNTDCToH3cj,toys,450.0,30.0,20.0,11.0,6600.0
8mkwGz8Fddiq,toys,200.0,42.0,12.0,12.0,6048.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0,10240.0
7m3O1Dwge8vC,toys,100.0,20.0,5.0,20.0,2000.0
BLWlsQnWT1Sg,housewares,400.0,16.0,10.0,14.0,2240.0
uIRRhUqX16m9,cool_stuff,1800.0,51.0,15.0,32.0,24480.0
0lhDTfSyCAsO,toys,597.0,21.0,16.0,16.0,5376.0
nRmZjqhlpjRy,toys,1000.0,42.0,25.0,15.0,15750.0
7yJH3RLxn6QW,sports_leisure,400.0,18.0,18.0,18.0,5832.0
khqgy2OCzgqf,toys,125.0,18.0,8.0,12.0,1728.0
iqxjLw041Ngo,toys,476.0,21.0,15.0,17.0,5355.0
sEpMaqnZsx9r,toys,1300.0,22.0,15.0,18.0,5940.0
hYdBSlgjBAxM,toys,2350.0,65.0,8.0,45.0,23400.0
EDGvMDzzBnPi,toys,9950.0,31.0,61.0,31.0,58621.0
Jhcat9WVor5r,toys,1050.0,16.0,27.0,16.0,6912.0
EzDBxv1OnVFb,toys,1350.0,30.0,8.0,22.0,5280.0
sGom35LnB5DK,health_beauty,400.0,18.0,9.0,28.0,4536.0
DrUO9n3zMNh1,toys,128.0,15.0,8.0,13.0,1560.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
LGDcPH3SN7Kg,toys,250.0,16.0,2.0,11.0,352.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0,2926.0
cZLG0CNkWcaW,toys,200.0,18.0,8.0,14.0,2016.0
nGR8emQ5vlwH,bed_bath_table,3650.0,40.0,10.0,30.0,12000.0
TmBhtm5lxXuQ,toys,3000.0,69.0,11.0,11.0,8349.0
em3HM1GpHKEn,toys,10700.0,40.0,40.0,40.0,64000.0
ssPWLhC2k1Uj,toys,125.0,16.0,8.0,11.0,1408.0
pbU7BJSVxc3z,toys,300.0,27.0,9.0,27.0,6561.0
omgKXNPHbgan,toys,100.0,25.0,2.0,16.0,800.0
bmxOpdclxoTo,toys,167.0,25.0,8.0,13.0,2600.0
FfeUwHiAgOED,toys,250.0,51.0,15.0,15.0,11475.0
FtCiywQF97fU,toys,300.0,21.0,2.0,14.0,588.0
w4ChBeJ4PizA,toys,1900.0,30.0,20.0,70.0,42000.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
MGYB8vGKLD0C,toys,200.0,16.0,13.0,12.0,2496.0
TcTq89RJ3Itc,toys,600.0,40.0,5.0,30.0,6000.0
4WpxUyrSqkaE,toys,6400.0,63.0,11.0,63.0,43659.0
ev5SGnFOKVhR,toys,157.0,17.0,8.0,13.0,1768.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
uIK07y6udEvn,music,1850.0,55.0,17.0,15.0,14025.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0,2288.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0,44890.0
XmLGYr7f9VbK,toys,50.0,18.0,6.0,11.0,1188.0
VIIt5eLqLkfs,housewares,100.0,16.0,7.0,20.0,2240.0
OUyfvNrsmTIE,toys,300.0,16.0,2.0,20.0,640.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0,20000.0
T02sruZBYwTh,toys,250.0,40.0,4.0,30.0,4800.0
WYpoxZl2lCCd,toys,1800.0,30.0,5.0,30.0,4500.0
tR9OZtL8U6fn,toys,1050.0,30.0,4.0,20.0,2400.0
LLYwa7VvMe9u,toys,400.0,23.0,20.0,20.0,9200.0
9aTt4ZcRlb1T,toys,1500.0,33.0,4.0,33.0,4356.0
QLPcgveH9M4T,toys,1400.0,34.0,7.0,32.0,7616.0
Sx9XdlgmwLM8,toys,7625.0,61.0,14.0,61.0,52094.0
6K3GS6m9Ykcn,toys,1500.0,30.0,25.0,30.0,22500.0
VRiLASbh451D,toys,350.0,17.0,4.0,12.0,816.0
fZBAFeSVC7mm,toys,393.0,17.0,7.0,14.0,1666.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
BmqY5iepeabk,toys,200.0,22.0,11.0,16.0,3872.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0,1200.0
oX8dgtFlR8Vj,toys,1750.0,30.0,30.0,30.0,27000.0
TySnwE1BUy6Y,toys,550.0,16.0,13.0,11.0,2288.0
dPkNAbVE4XS8,toys,2550.0,24.0,23.0,27.0,14904.0
qtzOCL51jzky,toys,7050.0,70.0,5.0,15.0,5250.0
XNbBzLoST9Ul,toys,150.0,19.0,4.0,11.0,836.0
XgcumoQ6U3d1,housewares,850.0,18.0,21.0,15.0,5670.0
ST8XvzGm3kcs,toys,400.0,16.0,10.0,12.0,1920.0
MQhk2Ri5OYwa,toys,300.0,16.0,2.0,11.0,352.0
HKcavtp3irdl,toys,1750.0,35.0,23.0,35.0,28175.0
HMryprA6nfPG,bed_bath_table,1650.0,46.0,3.0,34.0,4692.0
3yk93DQoQpk3,toys,5000.0,40.0,10.0,40.0,16000.0
Kno0a8RaBxJl,bed_bath_table,4050.0,40.0,15.0,23.0,13800.0
H29FgNKK0Ysz,toys,1700.0,30.0,35.0,25.0,26250.0
3c3YwOmdnak3,toys,225.0,16.0,14.0,14.0,3136.0
4Ngy0lDNLrdP,toys,6400.0,80.0,4.0,55.0,17600.0
I0twK3Y97v25,toys,450.0,19.0,5.0,13.0,1235.0
irKpznocpsvf,toys,1813.0,67.0,12.0,47.0,37788.0
JUZSyxq6s6nI,toys,400.0,20.0,12.0,15.0,3600.0
luLyl3RgyQa3,health_beauty,875.0,22.0,15.0,12.0,3960.0
07ICeVdvYeMz,toys,6600.0,35.0,38.0,35.0,46550.0
OVYWddkNGrhm,bed_bath_table,200.0,20.0,12.0,20.0,4800.0
Y6fOUhiWUCqJ,sports_leisure,150.0,20.0,10.0,20.0,4000.0
a6R1BYNPVfus,toys,200.0,17.0,6.0,12.0,1224.0
DtVmWdKRduKY,musical_instruments,594.0,20.0,15.0,16.0,4800.0
06rtcsvYeR06,toys,2525.0,56.0,11.0,32.0,19712.0
4tGc38mISnTT,furniture_decor,850.0,40.0,5.0,11.0,2200.0
IQA53EzTTPIs,toys,12550.0,25.0,100.0,30.0,75000.0
50ZMqeoBugxr,toys,1250.0,60.0,15.0,15.0,13500.0
k1G4RHt3R7Nk,toys,950.0,20.0,35.0,20.0,14000.0
x7LQ6tCvXa0m,toys,1038.0,41.0,22.0,28.0,25256.0
ireaPRqi0Gvz,toys,8250.0,53.0,74.0,18.0,70596.0
mcj4hOj1Hrf6,toys,600.0,20.0,20.0,20.0,8000.0
yhM1TNmnd3og,watches_gifts,400.0,16.0,2.0,20.0,640.0
uao0vNKhChzl,furniture_decor,600.0,30.0,3.0,20.0,1800.0
XrAJY9MWFTjE,toys,748.0,26.0,19.0,23.0,11362.0
XNHMMkt5Y6QB,toys,100.0,33.0,2.0,23.0,1518.0
57UqRn9JRarI,toys,129.0,18.0,11.0,14.0,2772.0
6wemEBoS7sp8,toys,8600.0,37.0,30.0,39.0,43290.0
ML4qgbrzfMPz,toys,600.0,38.0,90.0,23.0,78660.0
CLNGHSRBFxql,toys,5650.0,77.0,16.0,19.0,23408.0
riSvrDft0lzE,auto,1000.0,20.0,20.0,20.0,8000.0
yseQmZepeHPI,watches_gifts,450.0,20.0,13.0,13.0,3380.0
xnTJMQvvzAgv,toys,200.0,41.0,2.0,29.0,2378.0
ZTsfMadzXGDu,sports_leisure,2500.0,20.0,11.0,11.0,2420.0
pIsDRb4xbzyD,watches_gifts,350.0,16.0,14.0,11.0,2464.0
PbksWossMrak,toys,550.0,42.0,11.0,23.0,10626.0
WCIVOUQ5SUkY,toys,1800.0,34.0,5.0,34.0,5780.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0,2808.0
8tjp9Zke4Ihe,toys,318.0,19.0,23.0,18.0,7866.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0,2856.0
vaQjTEBWaASb,toys,150.0,21.0,9.0,14.0,2646.0
LaDJSHV469G8,health_beauty,138.0,12.0,9.0,18.0,1944.0
TcsTZcpQcHJo,health_beauty,500.0,24.0,20.0,24.0,11520.0
10gCDabXlcon,housewares,2133.0,24.0,25.0,25.0,15000.0
CZvpVACyEgnx,toys,300.0,25.0,10.0,20.0,5000.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
GkY4iC34yfZR,toys,200.0,16.0,16.0,16.0,4096.0
evvKGTSZeAiV,computers_accessories,200.0,44.0,2.0,31.0,2728.0
yjbebnmOeMDy,toys,4100.0,16.0,10.0,16.0,2560.0
Tuii1PNwK4w1,toys,700.0,17.0,12.0,17.0,3468.0
ZfV2vEvVGCgr,fashion_bags_accessories,2250.0,22.0,15.0,20.0,6600.0
cHiLL0C9WkFk,toys,15300.0,75.0,22.0,44.0,72600.0
XJSbUeHTScWK,toys,9167.0,58.0,47.0,60.0,163560.0
eh4rCpRxCKni,toys,661.0,26.0,20.0,30.0,15600.0
jp8juftTE7PI,toys,333.0,18.0,12.0,17.0,3672.0
fC7bzSMm84mv,toys,250.0,20.0,3.0,20.0,1200.0
l9QNKFFF1AO4,computers_accessories,200.0,41.0,2.0,29.0,2378.0
xiz2KeS7et9h,toys,800.0,24.0,12.0,12.0,3456.0
eZ9wNNBzwogj,toys,200.0,35.0,6.0,24.0,5040.0
CLEWRJ0lbmI5,toys,8683.0,54.0,64.0,31.0,107136.0
nFZKtmOCvng2,toys,300.0,16.0,5.0,15.0,1200.0
9iFRrIU6LRZ6,toys,675.0,20.0,16.0,16.0,5120.0
06Zem5ml9euJ,toys,175.0,17.0,6.0,13.0,1326.0
r2H5fqpiXVrc,toys,3000.0,16.0,50.0,40.0,32000.0
YrMIZ6uwMV8i,toys,4125.0,33.0,13.0,16.0,6864.0
585LwyZoU6X6,telephony,150.0,18.0,6.0,20.0,2160.0
244LImxw0sBO,toys,5300.0,21.0,28.0,21.0,12348.0
CmNuLTfTF12l,toys,3000.0,33.0,12.0,34.0,13464.0
9XEb7yL813wo,toys,300.0,20.0,17.0,13.0,4420.0
yzZMZT4B4wla,toys,250.0,25.0,25.0,25.0,15625.0
iGkFBRwQvdct,toys,100.0,22.0,3.0,15.0,990.0
TQZM9o2byyHa,toys,5700.0,20.0,15.0,13.0,3900.0
KSgoiYcBQdB3,toys,250.0,27.0,3.0,11.0,891.0
ZTsfMadzXGDu,sports_leisure,2500.0,20.0,11.0,11.0,2420.0
3cphaEzV2TnU,toys,850.0,50.0,5.0,50.0,12500.0
lrAlOa4pl1RK,toys,250.0,27.0,5.0,20.0,2700.0
R54uUmnStSDI,computers_accessories,280.0,20.0,15.0,14.0,4200.0
r2H5fqpiXVrc,toys,3000.0,16.0,50.0,40.0,32000.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0,20000.0
rNpX8BJIrMbd,bed_bath_table,500.0,16.0,10.0,16.0,2560.0
hn7szEJHw5LE,toys,792.0,19.0,14.0,16.0,4256.0
xJvqOW7BFJF3,toys,300.0,25.0,2.0,17.0,850.0
o0wxiNeGHVss,,450.0,16.0,20.0,11.0,3520.0
qKdBzmQEGR6b,toys,200.0,20.0,15.0,15.0,4500.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0,21200.0
uyWgaFnG9teI,toys,1050.0,28.0,26.0,28.0,20384.0
vEkJAY868qFd,toys,400.0,19.0,11.0,17.0,3553.0
tK5RN8V2VTWt,toys,1500.0,65.0,8.0,38.0,19760.0
7C0EFvQcwqRI,toys,5900.0,40.0,40.0,40.0,64000.0
tk5jaxynSXF9,toys,1400.0,46.0,2.0,36.0,3312.0
nHGCi9zrEUg3,toys,3650.0,49.0,18.0,41.0,36162.0
M1bGYlZoHNud,toys,11450.0,35.0,55.0,35.0,67375.0
MzywYFjMkitR,toys,700.0,23.0,8.0,14.0,2576.0
ZmBu43wEvBlb,toys,1000.0,35.0,10.0,20.0,7000.0
dPkNAbVE4XS8,toys,2550.0,24.0,23.0,27.0,14904.0
Qc6IF3bjdIcT,toys,2350.0,48.0,10.0,39.0,18720.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0,5700.0
nmfJjwMjVpEL,toys,200.0,16.0,2.0,11.0,352.0
Iqcxbjpm7Fxk,fashion_bags_accessories,300.0,16.0,8.0,11.0,1408.0
lpU3XJCPa54J,toys,523.0,20.0,16.0,17.0,5440.0
SiMrD16uIYxG,computers_accessories,100.0,16.0,4.0,14.0,896.0
KFuPwSsJH9FK,furniture_decor,2550.0,30.0,35.0,30.0,31500.0
ccg64CBDaXEK,toys,1100.0,24.0,21.0,16.0,8064.0
ffVnH0S2ULkA,auto,900.0,40.0,40.0,40.0,64000.0
uLKJskCSlnmJ,telephony,350.0,17.0,4.0,12.0,816.0
9KUAPc6VyWSg,auto,3950.0,65.0,15.0,15.0,14625.0
7y71l7HF97ED,toys,475.0,20.0,14.0,18.0,5040.0
giWUjs696u5R,furniture_decor,600.0,30.0,15.0,15.0,6750.0
zn2FrsgwC0oq,toys,450.0,20.0,10.0,20.0,4000.0
AWSkluuWPz6r,toys,75.0,19.0,3.0,11.0,627.0
qMpWTKFM7lF1,toys,850.0,38.0,11.0,13.0,5434.0
mwR3E2vfLylH,toys,1167.0,36.0,20.0,28.0,20160.0
IkgGn9HxKC7r,toys,550.0,21.0,12.0,20.0,5040.0
AdAQX2dLSF3d,toys,2400.0,21.0,21.0,21.0,9261.0
NcAqmObPd1qC,toys,1400.0,20.0,5.0,15.0,1500.0
DwErrH6eI5GJ,toys,7650.0,20.0,20.0,20.0,8000.0
cjqnScHEUmWB,toys,11350.0,43.0,35.0,34.0,51170.0
SLANLZkCbYI1,toys,150.0,16.0,12.0,12.0,2304.0
06fOd7FbI3IS,toys,250.0,16.0,2.0,20.0,640.0
Ar6zLmUXYsa7,toys,750.0,101.0,15.0,15.0,22725.0
xKvQUusvc81t,toys,2000.0,20.0,20.0,20.0,8000.0
EPTV0aNn881f,toys,367.0,38.0,21.0,23.0,18354.0
RzLPCTt4ZVy3,construction_tools_lights,300.0,16.0,10.0,16.0,2560.0
WgBgXcIsrsm0,toys,18050.0,75.0,20.0,50.0,75000.0
EdjxdMXHqjSB,office_furniture,12775.0,37.0,65.0,36.0,86580.0
jlPxnGTdjRGv,toys,1500.0,46.0,3.0,34.0,4692.0
XuQnTnc4Mhqm,toys,3650.0,23.0,23.0,23.0,12167.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0,10240.0
0hKpDsBaixO2,toys,300.0,16.0,2.0,20.0,640.0
oX8dgtFlR8Vj,toys,1750.0,30.0,30.0,30.0,27000.0
fpiY0GFoH4oK,toys,750.0,22.0,12.0,33.0,8712.0
Tpz8vFVFHDLO,housewares,1300.0,17.0,30.0,35.0,17850.0
mvnHnvMfBdIB,toys,4381.0,18.0,14.0,14.0,3528.0
4npriuhZyLUx,toys,11000.0,58.0,28.0,58.0,94192.0
B4vcMMuCF3Wi,toys,1600.0,27.0,10.0,19.0,5130.0
RuxsRiEt3mvH,toys,200.0,19.0,5.0,13.0,1235.0
