order_id,customer_id,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_month,total_items,unique_products,unique_sellers,product_revenue,shipping_charges,total_order_value,shipping_to_price_pct,unique_categories,main_product_category,avg_product_weight_g,avg_product_volume_cm3,payment_rows,main_payment_type,max_installments,payment_value,payment_difference,payment_match_status
HU4QUMhkigKO,vlEb7yj5AO0T,minduri,mg,"2018-05-11 11:40:42","2018-05-11 11:55:16",2018-05-01,1,1,1,42.89,2.58,45.47,6.02,1,toys,700.00,6656.00,1,credit_card,1,165.34,119.87,potential_gap
I4toMyZKnbQ5,ReOMdEtzC3OV,"campo largo",pr,"2018-07-08 19:58:06","2018-07-08 20:10:15",2018-07-01,1,1,1,12.98,71.02,84.00,547.15,1,toys,400.00,3420.00,1,credit_card,2,253.26,169.26,potential_gap
hrRCmOJrWIr0,1Ghi41xN3x9K,divinolandia,sp,"2018-01-11 23:38:06","2018-01-11 23:47:27",2018-01-01,1,1,1,56.89,21.19,78.08,37.25,1,toys,2600.00,15000.00,1,credit_card,1,0.70,-77.38,potential_gap
HrtM9iSQgNa8,Sqo8Q0wfg6bW,brasilia,df,"2018-03-14 13:24:21","2018-03-14 13:35:31",2018-03-01,1,1,1,420.07,84.65,504.72,20.15,1,toys,650.00,2400.00,1,credit_card,1,16.84,-487.88,potential_gap
HS6Ulbi5LJcl,IOcCmoLz2ELh,"sao paulo",sp,"2017-12-05 19:49:14","2017-12-06 02:37:22",2017-12-01,1,1,1,1000.00,61.32,1061.32,6.13,1,toys,450.00,5376.00,1,wallet,1,152.54,-908.78,potential_gap
hOd9ZNl7CSXx,PN56ewtO8zqu,niteroi,rj,"2017-04-13 18:36:47","2017-04-14 18:42:06",2017-04-01,1,1,1,148.48,101.63,250.11,68.45,1,toys,579.00,4641.00,1,credit_card,2,158.95,-91.16,potential_gap
HM6HkHNMQmRb,FFWWm6NfcOaY,"sao jose do rio preto",sp,"2018-02-08 15:31:37","2018-02-08 16:59:25",2018-02-01,1,1,1,509.99,161.82,671.81,31.73,1,garden_tools,1800.00,32560.00,1,credit_card,1,121.10,-550.71,potential_gap
HNRTr8HrCSRD,X0CmW16oAw57,mage,rj,"2018-07-24 14:28:36","2018-07-24 14:44:39",2018-07-01,1,1,1,83.25,30.69,113.94,36.86,1,toys,2300.00,17496.00,1,credit_card,8,220.54,106.60,potential_gap
IaWXeP0l9LBA,t4bWbzrLX4XM,"sao paulo",sp,"2018-06-21 15:13:26","2018-06-26 04:59:02",2018-06-01,1,1,1,16.20,2.93,19.13,18.09,1,toys,600.00,6480.00,1,wallet,1,63.81,44.68,potential_gap
Hs2vslRSkoR6,RUBxBTTPm0ZZ,maringa,pr,"2017-05-24 15:41:46","2017-05-24 15:55:10",2017-05-01,1,1,1,213.00,24.44,237.44,11.47,1,toys,250.00,1596.00,1,credit_card,10,213.02,-24.42,potential_gap
I17KAthv4d1E,4BxnPehLZcSC,"jaboatao dos guararapes",pe,"2017-09-22 03:30:41","2017-09-22 03:44:23",2017-09-01,1,1,1,125.46,50.56,176.02,40.30,1,toys,1600.00,6000.00,1,credit_card,1,199.06,23.04,potential_gap
i3aTCwcMy4Fs,83xyMOL7yBQz,osasco,sp,"2017-06-01 08:19:19","2017-06-01 08:30:16",2017-06-01,1,1,1,100.00,21.51,121.51,21.51,1,toys,400.00,9000.00,1,credit_card,8,166.62,45.11,potential_gap
IC0b6BpNfHEN,V14iau3BgliH,"praia grande",sp,"2018-04-02 10:04:13","2018-04-02 11:10:18",2018-04-01,1,1,1,358.80,70.39,429.19,19.62,1,toys,1250.00,9000.00,1,credit_card,10,45.33,-383.86,potential_gap
IC7HnNHWio9t,Ccz0M8tCiCmS,"sao paulo",sp,"2018-03-29 18:08:38","2018-03-29 18:29:24",2018-03-01,1,1,1,243.00,34.33,277.33,14.13,1,toys,200.00,1760.00,1,credit_card,1,124.60,-152.73,potential_gap
ICuaFqo530Y4,wlI8yqp3WL4B,alcinopolis,ms,"2018-02-13 18:08:29","2018-02-13 18:47:23",2018-02-01,1,1,1,215.42,38.66,254.08,17.95,1,toys,175.00,10143.00,1,credit_card,1,158.74,-95.34,potential_gap
IecqrmKLDBJR,ol5yrKQMEgJI,"taboao da serra",sp,"2017-08-21 15:53:42","2017-08-22 16:08:45",2017-08-01,1,1,1,782.25,222.38,1004.63,28.43,1,toys,3300.00,54000.00,1,credit_card,8,686.02,-318.61,potential_gap
HMQo8qprDpWx,ASyRwFQCtAJE,brasilia,df,"2018-04-01 13:28:46","2018-04-01 13:35:24",2018-04-01,1,1,1,142.20,12.28,154.48,8.64,1,toys,175.00,4862.00,1,debit_card,1,243.50,89.02,potential_gap
HxAu5hGb690V,s5EEQ5RYjC2P,brasilia,df,"2017-12-02 16:44:06","2017-12-02 16:59:01",2017-12-01,1,1,1,12.02,47.55,59.57,395.59,1,garden_tools,150.00,352.00,1,credit_card,1,92.01,32.44,potential_gap
IfFAQquf0ugW,Dktdd3E77RmT,viamao,rs,"2017-11-23 22:27:55","2017-11-23 22:37:27",2017-11-01,1,1,1,11.00,49.61,60.61,451.00,1,toys,650.00,1344.00,1,credit_card,10,230.37,169.76,potential_gap
iEiqRcxnmPiE,yXEdI9jjqph4,"sao paulo",sp,"2018-01-05 11:51:46","2018-01-05 12:08:18",2018-01-01,1,1,1,60.09,17.91,78.00,29.81,1,toys,5400.00,60000.00,1,credit_card,1,107.95,29.95,potential_gap
HMkySf5NdwaY,tX826odflrIc,jaboticabal,sp,"2018-02-05 20:26:29","2018-02-05 20:49:48",2018-02-01,1,1,1,178.00,48.82,226.82,27.43,1,toys,200.00,2805.00,1,credit_card,4,236.86,10.04,potential_gap
IE3CCScT1tZe,fExyXFWAl537,"rio de janeiro",rj,"2017-12-08 04:45:26","2017-12-12 03:50:30",2017-12-01,1,1,1,13.10,47.73,60.83,364.35,1,toys,1050.00,19008.00,1,wallet,1,135.50,74.67,potential_gap
HPZ6hyt6g4wV,Ev5ThQpSJbc4,"santo andre",sp,"2018-08-24 19:08:03","2018-08-24 19:24:23",2018-08-01,1,1,1,449.99,8.16,458.15,1.81,1,toys,200.00,1232.00,1,credit_card,1,286.59,-171.56,potential_gap
i7gA0wWmUbuV,KDkc6eMpvMnW,"feira de santana",ba,"2017-05-30 21:04:56","2017-05-30 21:15:09",2017-05-01,1,1,1,55.83,38.58,94.41,69.10,1,toys,1400.00,27000.00,1,voucher,1,232.39,137.98,potential_gap
Iex7gpxmvdow,vwdulm8337f0,"porto alegre",rs,"2017-09-09 16:45:33","2017-09-09 16:55:11",2017-09-01,1,1,1,97.44,47.55,144.99,48.80,1,toys,150.00,3240.00,1,credit_card,1,340.02,195.03,potential_gap
hOnIxFdOXii8,vB9xw6YWgRQu,ibiapina,ce,"2017-12-19 16:54:10","2017-12-19 17:56:20",2017-12-01,1,1,1,319.29,25.97,345.26,8.13,1,health_beauty,250.00,3960.00,1,credit_card,3,79.96,-265.30,potential_gap
HX31U80CZsvX,iV6WWioCtjbQ,blumenau,sc,"2017-06-08 13:19:18","2017-06-08 13:30:27",2017-06-01,1,1,1,305.28,47.55,352.83,15.58,1,toys,537.00,6048.00,1,credit_card,3,700.53,347.70,potential_gap
HSSVpaeqXWR9,7t3cIUPGv1dr,catanduva,sp,"2017-03-22 22:26:40","2017-03-24 01:35:58",2017-03-01,1,1,1,2899.00,33.81,2932.81,1.17,1,toys,4800.00,30492.00,1,wallet,1,93.18,-2839.63,potential_gap
HUfhz50rEexV,EZqJztZ5cFzy,piratininga,sp,"2017-08-02 08:11:40","2017-08-02 08:25:09",2017-08-01,1,1,1,142.14,27.45,169.59,19.31,1,toys,250.00,17745.00,1,credit_card,10,86.82,-82.77,potential_gap
hm2vEOHQ0whl,9nmQkaaPepjE,caraguatatuba,sp,"2018-08-08 15:42:36","2018-08-08 15:55:12",2018-08-01,1,1,1,161.62,50.28,211.90,31.11,1,toys,100.00,5967.00,1,credit_card,1,306.46,94.56,potential_gap
I7pPnDoRpj0e,wCQcensJ6hpF,"sao paulo",sp,"2018-05-11 07:08:35","2018-05-15 04:34:57",2018-05-01,1,1,1,127.77,34.33,162.10,26.87,1,health_beauty,150.00,1360.00,1,wallet,1,121.90,-40.20,potential_gap
ia7NcdPz2AD3,p0PD7IS7HSEC,"boa vista do sul",rs,"2018-04-25 13:22:53","2018-04-25 13:35:22",2018-04-01,1,1,1,548.35,6.87,555.22,1.25,1,toys,350.00,816.00,1,credit_card,1,912.55,357.33,potential_gap
HxcwV63c4gMG,9Jl31wFivqKn,imperatriz,ma,"2017-11-17 19:43:10","2017-11-18 12:15:18",2017-11-01,1,1,1,34.97,79.72,114.69,227.97,1,watches_gifts,533.00,1760.00,1,credit_card,3,367.63,252.94,potential_gap
iHqupVaOwFKU,Kbr6RgThL3pu,"alto do rodrigues",rn,"2017-07-25 17:24:33","2017-07-25 17:36:48",2017-07-01,1,1,1,518.18,77.47,595.65,14.95,1,toys,300.00,9000.00,1,credit_card,8,146.93,-448.72,potential_gap
iils3nV9bhqo,MfBEFiFc6vY3,barueri,sp,"2018-07-09 08:22:00","2018-07-09 08:35:11",2018-07-01,1,1,1,8.80,59.61,68.41,677.39,1,sports_leisure,175.00,2210.00,1,credit_card,1,916.02,847.61,potential_gap
Ii8GjLnToAa5,r05TFEEr0UZE,"sao paulo",sp,"2018-08-11 21:20:06","2018-08-11 21:30:10",2018-08-01,1,1,1,579.00,34.33,613.33,5.93,1,toys,200.00,2112.00,1,credit_card,1,389.45,-223.88,potential_gap
IH9rTVLcFwEE,328wMEe6Xhpa,itauna,mg,"2018-01-11 14:56:58","2018-01-12 02:35:40",2018-01-01,1,1,1,358.99,75.50,434.49,21.03,1,toys,7000.00,32994.00,1,wallet,1,60.95,-373.54,potential_gap
IjCKfFaM9xAn,6I5oMaujeZvl,"rio grande da serra",sp,"2018-05-04 11:09:54","2018-05-04 11:33:19",2018-05-01,1,1,1,95.17,23.70,118.87,24.90,1,watches_gifts,314.00,2772.00,1,credit_card,5,220.68,101.81,potential_gap
hGHS9gn2q5gW,Os6etTnzLGhC,tijucas,sc,"2017-01-30 17:33:05","2017-02-01 04:35:05",2017-01-01,1,1,1,9.57,22.56,32.13,235.74,1,toys,6025.00,39200.00,1,wallet,1,528.87,496.74,potential_gap
HDRffGhpciHn,P3yq9wB9aSFv,"rio de janeiro",rj,"2018-02-24 15:14:47","2018-02-24 15:27:26",2018-02-01,1,1,1,281.90,16.29,298.19,5.78,1,toys,2500.00,12844.00,1,credit_card,1,27.64,-270.55,potential_gap
hg6ocwc4W0AC,r0BqYMfSE0ew,"campo limpo paulista",sp,"2018-01-08 17:38:50","2018-01-08 17:49:16",2018-01-01,1,1,1,127.77,47.55,175.32,37.22,1,toys,525.00,8100.00,1,credit_card,1,514.60,339.28,potential_gap
hHEOhuhYNbJD,FvS69XUlnrOn,niteroi,rj,"2018-03-05 06:24:49","2018-03-05 06:35:33",2018-03-01,1,1,1,346.99,10.63,357.62,3.06,1,toys,600.00,2560.00,1,credit_card,5,175.99,-181.63,potential_gap
HatKsCiRISBd,drsOojBcuynW,rondonopolis,mt,"2018-04-12 11:09:29","2018-04-12 11:31:25",2018-04-01,1,1,1,282.00,18.83,300.83,6.68,1,toys,567.00,1408.00,1,credit_card,8,143.55,-157.28,potential_gap
h6RFhMJnqLVK,NS7dbLOFRkg1,"sao paulo",sp,"2018-01-13 10:34:03","2018-01-13 10:49:24",2018-01-01,1,1,1,676.97,54.42,731.39,8.04,1,toys,652.00,18414.00,1,credit_card,3,159.89,-571.50,potential_gap
hGJTdxGCwBe1,N2HmVUflAPwL,"montes claros",mg,"2017-11-16 15:43:29","2017-11-18 02:30:28",2017-11-01,1,1,1,319.29,214.86,534.15,67.29,1,toys,5950.00,8000.00,1,wallet,1,13.16,-520.99,potential_gap
HDpm2OZ7mXWz,HWlNWR0zNrsd,cambe,pr,"2017-08-24 11:15:18","2017-08-24 11:25:25",2017-08-01,1,1,1,89.10,12.00,101.10,13.47,1,toys,1650.00,15750.00,1,credit_card,3,174.24,73.14,potential_gap
HHplYld16oqo,EHWRIKLGbk64,franca,sp,"2017-04-24 17:26:44","2017-04-24 17:42:23",2017-04-01,1,1,1,788.42,10.24,798.66,1.30,1,toys,12275.00,82080.00,1,credit_card,3,286.85,-511.81,potential_gap
H6ZlpC0g914k,Tu5woljN4rwg,anchieta,es,"2017-05-27 19:20:24","2017-05-27 19:35:17",2017-05-01,1,1,1,42.80,83.91,126.71,196.05,1,consoles_games,700.00,5616.00,1,voucher,1,47.49,-79.22,potential_gap
Hd1vZjFdGABw,fOXMAeNd9tdJ,"sete lagoas",mg,"2018-07-31 12:11:39","2018-08-01 12:30:55",2018-07-01,1,1,1,149.08,26.88,175.96,18.03,1,toys,1825.00,21200.00,1,credit_card,10,119.19,-56.77,potential_gap
HigangVtciGB,i3ZC1LgDUiKr,barueri,sp,"2018-07-18 17:47:14","2018-07-19 08:50:22",2018-07-01,1,1,1,79.00,34.33,113.33,43.46,1,toys,100.00,4913.00,1,credit_card,1,161.83,48.50,potential_gap
HHW2R6SstCrO,Cj2dsjnt8W8d,fortaleza,ce,"2017-09-09 08:33:15","2017-09-09 08:45:12",2017-09-01,1,1,1,167.00,41.41,208.41,24.80,1,toys,400.00,8320.00,1,credit_card,4,311.00,102.59,potential_gap
hBKIMbrc5hjj,loRijBt6t2aD,"santa maria",rs,"2018-02-24 14:33:47","2018-02-24 15:07:54",2018-02-01,1,1,1,142.14,101.29,243.43,71.26,1,toys,2450.00,11808.00,1,credit_card,8,281.95,38.52,potential_gap
Hg6fL2ySGgvi,E4im49FTdVbI,"santo antonio do descoberto",go,"2017-12-06 07:35:30","2017-12-06 07:53:31",2017-12-01,1,1,1,50.54,17.93,68.47,35.48,1,toys,5700.00,33524.00,1,credit_card,8,385.36,316.89,potential_gap
hi1OU9UIT8YR,2Z8KFJiELheT,"nova iguacu",rj,"2017-02-13 21:40:20","2017-02-13 21:55:15",2017-02-01,1,1,1,2899.00,18.93,2917.93,0.65,1,furniture_decor,850.00,27000.00,1,credit_card,2,30.73,-2887.20,potential_gap
H1as7fAW7i4p,rRmZ1cDQDAd7,cachoeirinha,rs,"2017-09-25 14:36:45","2017-09-25 15:06:22",2017-09-01,1,1,1,56.89,44.26,101.15,77.80,1,toys,650.00,3150.00,1,credit_card,1,121.55,20.40,potential_gap
h3vvsK1GfZuO,5HEoWK3FphaO,itabira,mg,"2018-04-04 14:22:03","2018-04-04 14:35:12",2018-04-01,1,1,1,33.57,12.94,46.51,38.55,1,toys,3550.00,60000.00,1,credit_card,2,378.91,332.40,potential_gap
hDUGWy5n5teJ,AkCrjbgy2a2T,natal,rn,"2017-11-28 12:18:08","2017-12-01 12:31:34",2017-11-01,1,1,1,58.10,0.21,58.31,0.36,1,toys,550.00,8000.00,1,credit_card,1,90.25,31.94,potential_gap
HHiI8JyK315l,fVTxNTSJeoLT,goiania,go,"2018-04-16 14:25:45","2018-04-16 14:35:28",2018-04-01,1,1,1,359.60,6.44,366.04,1.79,1,watches_gifts,584.00,2288.00,1,credit_card,10,20.55,-345.49,potential_gap
hFwIklZkJ149,opQP8OwbE1KX,taio,sc,"2018-04-03 09:47:44","2018-04-03 10:28:52",2018-04-01,1,1,1,371.20,6.87,378.07,1.85,1,toys,214.00,4050.00,1,credit_card,4,332.07,-46.00,potential_gap
H21RU5BAIj77,pjq8WOcihRc5,castelo,es,"2018-02-07 15:19:19","2018-02-07 15:30:46",2018-02-01,1,1,1,160.75,22.56,183.31,14.03,1,health_beauty,700.00,5700.00,1,credit_card,6,109.55,-73.76,potential_gap
HjtTcF5Vtey4,4HZN1vKCzSON,"sao carlos",sp,"2018-02-21 07:41:25","2018-02-21 08:30:29",2018-02-01,1,1,1,347.45,72.16,419.61,20.77,1,toys,150.00,2912.00,1,credit_card,2,246.26,-173.35,potential_gap
HCHMWpll6JS6,XbsccTdHBBLT,araraquara,sp,"2018-07-26 17:26:38","2018-07-28 02:35:17",2018-07-01,1,1,1,145.99,6.87,152.86,4.71,1,toys,100.00,1104.00,1,wallet,1,274.81,121.95,potential_gap
HCfWWpRGvT1W,c4d5GvLoFo2R,brasilia,df,"2018-05-07 18:23:49","2018-05-07 18:35:26",2018-05-01,1,1,1,94.00,112.43,206.43,119.61,1,toys,1650.00,21312.00,1,credit_card,5,354.86,148.43,potential_gap
hjnIsYwIiJN3,erSdjM5fBLid,umuarama,pr,"2018-07-23 10:14:46","2018-07-23 13:40:30",2018-07-01,1,1,1,692.00,68.45,760.45,9.89,1,sports_leisure,1650.00,45000.00,1,credit_card,1,438.19,-322.26,potential_gap
hAPYFLtP11fe,iuPmBKYHmWeb,"teixeira de freitas",ba,"2017-12-04 11:15:54","2017-12-27 14:03:00",2017-12-01,1,1,1,97.44,70.82,168.26,72.68,1,toys,300.00,9600.00,1,wallet,1,114.79,-53.47,potential_gap
HhPHEDrgu8u9,QDFiYHs0QdkY,indaiatuba,sp,"2017-04-10 00:33:33","2017-04-12 02:50:23",2017-04-01,1,1,1,849.50,59.51,909.01,7.01,1,toys,22200.00,102144.00,1,wallet,1,457.38,-451.63,potential_gap
HGtq8k9dWWeJ,WasS3V4JtAiJ,"santa maria",rs,"2017-08-01 17:56:12","2017-08-01 18:05:20",2017-08-01,1,1,1,592.00,214.86,806.86,36.29,1,toys,2250.00,27720.00,1,credit_card,10,162.99,-643.87,potential_gap
h51HU5WuJsZj,5SIr0jzWJlVd,"rio de janeiro",rj,"2018-01-22 20:28:04","2018-01-22 20:57:56",2018-01-01,1,1,1,28.80,70.82,99.62,245.90,1,fixed_telephony,100.00,4096.00,1,voucher,1,104.83,5.21,potential_gap
HERRdMLUBihF,fFn9uN04hXBf,guaratingueta,sp,"2017-03-10 04:23:41","2017-03-10 04:23:41",2017-03-01,1,1,1,2130.00,19.38,2149.38,0.91,1,consoles_games,250.00,1680.00,1,credit_card,7,63.23,-2086.15,potential_gap
HdeKsQjjv7Nw,DnUqDTKF9xRT,"sao paulo",sp,"2017-12-26 19:18:51","2017-12-26 19:28:21",2017-12-01,1,1,1,114.62,27.45,142.07,23.95,1,toys,1600.00,20250.00,1,credit_card,2,360.81,218.74,potential_gap
hgZSphJYhvfl,EOUU3NXbUewK,ipatinga,mg,"2017-07-01 09:43:49","2017-07-01 09:55:11",2017-07-01,1,1,1,335.99,4.50,340.49,1.34,1,toys,10975.00,48654.00,1,credit_card,1,262.56,-77.93,potential_gap
IfgI2sKLUZY4,2njSkuYgwKRH,"ribeirao preto",sp,"2018-05-05 12:27:18","2018-05-05 12:53:18",2018-05-01,1,1,1,359.60,5.59,365.19,1.55,1,watches_gifts,584.00,2288.00,1,credit_card,5,231.15,-134.04,potential_gap
HRhjMPlbDs4W,DCbC81WbAT4e,osorio,rs,"2017-10-04 23:02:21","2017-10-04 23:14:17",2017-10-01,1,1,1,335.99,50.72,386.71,15.10,1,toys,10700.00,64000.00,1,credit_card,5,199.26,-187.45,potential_gap
hVa9934UOH2G,hCIRTxjfi4er,jardinopolis,sp,"2018-02-14 16:30:55","2018-02-14 16:45:31",2018-02-01,1,1,1,48.99,30.66,79.65,62.58,1,toys,300.00,2560.00,1,credit_card,3,58.58,-21.07,potential_gap
HLXiCdSbzpGm,JmLISPlO2pGI,cuiaba,mt,"2017-07-17 17:10:33","2017-07-17 17:23:31",2017-07-01,1,1,1,18.04,32.36,50.40,179.38,1,health_beauty,1600.00,10000.00,1,voucher,1,29.44,-20.96,potential_gap
I8WPXneXnBOD,PMpl9KBW2ULp,salvador,ba,"2018-02-07 09:24:28","2018-02-07 09:35:34",2018-02-01,1,1,1,111.27,21.04,132.31,18.91,1,toys,900.00,24000.00,1,credit_card,2,345.46,213.15,potential_gap
iBHuKl4tZ33H,wOqmdqble0Qt,"porto alegre",rs,"2017-12-07 16:02:23","2017-12-07 16:11:55",2017-12-01,1,1,1,9.60,127.22,136.82,1325.21,1,toys,1300.00,8680.00,1,credit_card,4,873.86,737.04,potential_gap
ho2jYnzPcyB5,5nO6qnSX7XJi,"sao paulo",sp,"2017-12-21 09:41:55","2017-12-21 09:53:23",2017-12-01,1,1,1,849.50,27.61,877.11,3.25,1,toys,700.00,10125.00,1,credit_card,10,290.07,-587.04,potential_gap
i4LTHU4KLxJt,95LupOC7CRKk,guapore,rs,"2017-10-05 09:13:21","2017-10-06 02:14:23",2017-10-01,1,1,1,125.60,12.05,137.65,9.59,1,toys,1067.00,9152.00,1,wallet,1,510.22,372.57,potential_gap
HNE5JbRK7Ra3,M35SjkJ1qMUH,luiziania,sp,"2017-12-06 07:41:06","2017-12-06 07:53:29",2017-12-01,1,1,1,783.14,38.19,821.33,4.88,1,toys,3300.00,18032.00,1,credit_card,10,359.46,-461.87,potential_gap
HWiNh69ppeCI,zbAGMXs3MH0c,piracicaba,sp,"2017-08-10 18:20:18","2017-08-10 18:35:16",2017-08-01,1,1,1,109.60,30.66,140.26,27.97,1,toys,300.00,8750.00,1,credit_card,2,290.16,149.90,potential_gap
IFpcZcpGVHSx,FEjBkHVmxvfh,jundiai,sp,"2017-06-14 11:50:36","2017-06-14 12:05:42",2017-06-01,1,1,1,399.20,20.90,420.10,5.24,1,toys,200.00,1875.00,1,credit_card,4,721.74,301.64,potential_gap
hmVAYmybnuTn,fBPQ9JuSmVcd,brasilia,df,"2018-05-02 12:18:10","2018-05-02 12:33:41",2018-05-01,1,1,1,60.09,97.56,157.65,162.36,1,toys,4100.00,27869.00,1,credit_card,8,258.41,100.76,potential_gap
i26S9rDC5koT,QUIZse0wlOr6,macae,rj,"2018-05-07 21:14:37","2018-05-09 04:31:33",2018-05-01,1,1,1,107.63,166.91,274.54,155.08,1,toys,10800.00,52488.00,1,wallet,1,1619.73,1345.19,potential_gap
HNGY5C21OfIw,h272m8C3Hiw2,aramari,ba,"2018-02-24 23:18:14","2018-02-24 23:30:22",2018-02-01,1,1,1,11.24,83.61,94.85,743.86,1,toys,413.00,8424.00,1,credit_card,7,117.30,22.45,potential_gap
IEDgx0P1Gmlc,UzlJxpIuQFlg,sorocaba,sp,"2018-04-04 12:36:36","2018-04-04 13:09:54",2018-04-01,1,1,1,692.00,8.82,700.82,1.27,1,toys,383.00,3136.00,1,wallet,1,156.35,-544.47,potential_gap
ibnFvs1PQxsN,POsq23fVSDV4,"rio de janeiro",rj,"2018-05-20 16:52:56","2018-05-20 17:10:25",2018-05-01,1,1,1,60.09,47.92,108.01,79.75,1,toys,800.00,8060.00,1,credit_card,3,155.70,47.69,potential_gap
IcI6JGleiBsk,piDOnLgRm3w2,"sao paulo",sp,"2018-08-19 20:47:59","2018-08-20 13:16:43",2018-08-01,1,1,1,599.65,34.33,633.98,5.73,1,toys,217.00,936.00,1,credit_card,1,111.07,-522.91,potential_gap
I4wB9g6UtF0W,GKzryc5SwMNT,"sao paulo",sp,"2018-05-29 20:28:26","2018-05-29 20:54:03",2018-05-01,1,1,1,53.99,29.31,83.30,54.29,1,toys,600.00,5200.00,1,credit_card,5,343.07,259.77,potential_gap
I2bdoYseErOY,pX0X10ksd5Wz,"barra mansa",rj,"2018-08-21 09:04:18","2018-08-21 09:15:21",2018-08-01,1,1,1,820.05,119.84,939.89,14.61,1,toys,100.00,1056.00,1,credit_card,2,9.17,-930.72,potential_gap
hTLH9NtCom2a,R8hDjj08npAu,pitangueiras,sp,"2017-11-21 08:25:04","2017-11-21 08:32:24",2017-11-01,1,1,1,115.52,67.11,182.63,58.09,1,toys,450.00,4800.00,1,credit_card,4,2564.65,2382.02,potential_gap
hs5pwg88OXTc,tVGRTrgMrUaj,curitiba,pr,"2018-05-03 12:53:41","2018-05-03 13:11:56",2018-05-01,1,1,1,597.89,16.37,614.26,2.74,1,sports_leisure,3180.00,16016.00,1,credit_card,2,119.66,-494.60,potential_gap
hq5POwMhzOs0,IWsTGrvkxL29,"sao bernardo do campo",sp,"2018-02-27 16:18:58","2018-02-27 16:35:42",2018-02-01,1,1,1,136.97,15.53,152.50,11.34,1,watches_gifts,2100.00,352.00,1,credit_card,6,64.77,-87.73,potential_gap
IAdoJpMCA9xI,eGUU5qRRlBP0,campinas,sp,"2018-02-14 21:21:34","2018-02-15 21:15:32",2018-02-01,1,1,1,54.98,32.34,87.32,58.82,1,bed_bath_table,200.00,2964.00,1,credit_card,1,435.23,347.91,potential_gap
if3YcPMs2D8m,NnV9jEdpgrlT,quissama,rj,"2017-11-25 10:11:24","2017-11-25 12:13:15",2017-11-01,1,1,1,114.89,62.88,177.77,54.73,1,toys,900.00,6732.00,1,credit_card,3,141.43,-36.34,potential_gap
iFFPNwAALNov,PqbSM9QE2Xgs,jacarei,sp,"2018-02-28 19:20:10","2018-02-28 19:30:27",2018-02-01,1,1,1,66.71,32.34,99.05,48.48,1,toys,200.00,1408.00,1,credit_card,1,18.22,-80.83,potential_gap
HzQtxO6b5mjf,FhzhCR6dehvU,"santa rita do passa quatro",sp,"2017-08-17 14:18:05","2017-08-17 14:50:20",2017-08-01,1,1,1,867.77,16.02,883.79,1.85,1,toys,2600.00,7500.00,1,voucher,1,1843.85,960.06,potential_gap
I2oO0vGXENOx,hAn55YwFxM9z,"campina grande do sul",pr,"2017-09-25 21:33:51","2017-09-25 21:49:49",2017-09-01,1,1,1,358.99,48.80,407.79,13.59,1,toys,1000.00,4800.00,1,credit_card,4,153.09,-254.70,potential_gap
HzZdX4nn8mXr,uc36gVkJ0aYR,carangola,mg,"2017-05-30 18:50:21","2017-05-30 19:02:45",2017-05-01,1,1,1,34.05,47.55,81.60,139.65,1,toys,250.00,4320.00,1,credit_card,3,125.67,44.07,potential_gap
HXPTUjWICwsy,Xr0zrfE5jV1J,salvador,ba,"2018-05-06 03:24:19","2018-05-06 04:04:09",2018-05-01,1,1,1,517.65,15.42,533.07,2.98,1,toys,13200.00,48000.00,1,credit_card,4,221.54,-311.53,potential_gap
HtqsIg72LkMs,tluFVG2hurZZ,"sao paulo",sp,"2017-08-08 20:26:31","2017-08-08 20:43:31",2017-08-01,1,1,1,109.60,37.81,147.41,34.50,1,toys,1300.00,18450.00,1,voucher,1,74.36,-73.05,potential_gap
IBmkCTmTJALR,4SDeAF7lB2jg,botucatu,sp,"2017-06-29 23:19:39","2017-06-29 23:30:23",2017-06-01,1,1,1,782.25,25.85,808.10,3.30,1,toys,9750.00,12600.00,1,credit_card,10,344.28,-463.82,potential_gap
IBUEzdu1FxKY,Xx0upVBjRRb0,"sao jose",sc,"2017-08-31 08:55:41","2017-08-31 09:05:19",2017-08-01,1,1,1,820.05,26.71,846.76,3.26,1,auto,200.00,3640.00,1,credit_card,1,9.25,-837.51,potential_gap
hSAWnfB2mIRR,xg9y8hI3yWer,curitiba,pr,"2018-06-29 12:06:01","2018-06-29 12:15:18",2018-06-01,1,1,1,347.45,47.50,394.95,13.67,1,toys,1038.00,25256.00,1,credit_card,3,303.40,-91.55,potential_gap
hQq1D2nf8qJx,EkYGvOJPSKIL,cuiaba,mt,"2018-08-12 18:14:29","2018-08-12 18:25:16",2018-08-01,1,1,1,42.89,68.61,111.50,159.97,1,toys,150.00,3520.00,1,credit_card,5,338.88,227.38,potential_gap
HNzusPgErW60,bC7HTTMlqd3R,"belo horizonte",mg,"2018-08-05 20:14:53","2018-08-05 20:25:15",2018-08-01,1,1,1,10.35,44.75,55.10,432.37,1,toys,2841.00,23920.00,1,credit_card,3,251.78,196.68,potential_gap
iGDo2inszJUw,TaWjkWBg9NUG,guarulhos,sp,"2017-08-18 15:33:26","2017-08-19 13:55:18",2017-08-01,1,1,1,50.40,77.92,128.32,154.60,1,toys,900.00,7680.00,1,voucher,1,47.46,-80.86,potential_gap
