customer_id,customer_zip_code_prefix,customer_city,customer_state
4Rz3oEAW4sfQ,72150,recife,pe
78stcLBwXIum,5415,recife,pe
SeBXNQYroemN,7813,sao paulo,sp
ZtQNcl9foda1,50720,sao joao de meriti,rj
YLYMgUBblmas,39370,sao carlos,sp
FTJcLzE3iGNE,2311,taua,ce
USOlLszoXf0I,4850,niteroi,rj
iARRCQEKcO9I,79150,porto alegre,rs
d7hHnzMzqcW9,69316,tarabai,sp
MhcNLb43wA2Z,83413,taubate,sp
XYCEcTMpOC3p,87160,icem,sp
JSdlZQOOClmh,40220,niteroi,rj
YCi6qJ3TMfzT,13087,maua,sp
f4ynb1PO8NY3,2418,osasco,sp
zNxF7JI2ofpK,62255,brasilia,df
t2w4zN5UsWkc,2674,carmo do paranaiba,mg
l29O1dnc2ylv,58434,ribeirao pires,sp
0rHNVJuSPQzB,6859,maringa,pr
tJL4bHvIi0vd,3658,sao paulo,sp
XcFHDgOUUsv9,53320,videira,sc
KW5FvWphQMuC,85155,sao lourenco da mata,pe
WrHlD4px36uF,48840,rio de janeiro,rj
goViCqG170Q1,14640,rio de janeiro,rj
IGufY77Voj4Q,5570,eusebio,ce
gakyne55kGpp,71503,campinas,sp
CWTcMq1GvDYJ,70238,campinas,sp
Qd25cVD4y4vb,2126,sao goncalo,rj
oYh4S7vzK98U,82920,sete lagoas,mg
ohLGUZ3c9KaA,4121,espirito santo do pinhal,sp
2odZGH7YNoph,81470,sao jose dos campos,sp
LzfhLtkMUoWN,40150,sao caetano do sul,sp
QK6fdjZzUtdI,40355,palhoca,sc
OZrsfqBNtxo4,39645,santos,sp
LkBmnMJO2fml,4170,caraguatatuba,sp
V33SjiVcP0SO,4068,rio de janeiro,rj
wLsAYriaCkdF,35622,suzano,sp
WWsLhl4nniUC,71940,sao pedro do ivai,pr
HHWsA41T2BOS,9862,itiuba,ba
yf0TNWcp8Ohj,20251,grao mogol,mg
O68pdTzKWlF0,36540,valinhos,sp
J5cDPdHb0iXf,83010,maringa,pr
sc6A8YXke5Cd,4556,niteroi,rj
LpBfl1VqFEfP,58071,taubate,sp
yGtDcxwvBVb9,31730,assis,sp
LIIn3wUHhoXP,4360,sumare,sp
WuTp3Cr9jBXH,37131,campinas,sp
Axxit5lQ7BtZ,7906,teresina,pi
Kre6ZHI7M1f3,28942,brasilia,df
8qJ6WVzpOqB2,4844,novo hamburgo,rs
lsXPjm9Ph8nm,87070,carapicuiba,sp
RJwSOGZm6zoW,16016,charqueadas,rs
rYOzCkivJCCp,74660,rio de janeiro,rj
4HCvGV2DNuZa,1243,rio de janeiro,rj
4pKznzneXalE,22290,pelotas,rs
Tju68FUNDmIj,36887,contagem,mg
2RWvt0TnZHQi,88136,salvador,ba
AEQ553ekKEmF,4945,santo andre,sp
cn5syYxKjqVA,24736,novo gama,go
5CLNlt7terJR,39555,brasilia,df
4NschCSrfgLQ,89818,rio de janeiro,rj
U3UMWQvZ2Cui,24471,taubate,sp
Ph0o6Z3ohgFp,8539,maceio,al
maflYR27ktnB,14711,caxias do sul,rs
Of8TDPBaDRdZ,71261,poa,sp
WpEDxJaM4gpR,33120,ribeirao preto,sp
U3wR3UMNlET7,38442,alto paraiso de goias,go
GQZ9F589Jydb,76300,rio de janeiro,rj
Zr8OwkhHqpCf,49020,presidente prudente,sp
dj0Woqnw4I8l,6010,uberlandia,mg
tziQGNJ62WU0,4267,jundiai,sp
n4e9TthLmydI,70383,sao paulo,sp
QHISZW1NaTBQ,64245,ponta pora,ms
cA1Xe9fk7U19,35920,fortaleza,ce
v3iOyEnw2NkC,59135,valinhos,sp
w22B8JBtq0Qq,2672,bombinhas,sc
HRdd6JwKH0Om,81290,valenca,ba
T6Zt3y8lBaEI,5582,contagem,mg
0Xp6vPW0af0p,3012,recife,pe
tOs1YEoq939o,65220,pedreira,sp
K5zCXQ71PMgT,4383,porto alegre,rs
lVF1FyYUKTYy,97040,sao paulo,sp
LQLr0mHqJIeP,76375,nova iguacu,rj
Qnq3fLUebHzB,36081,campinas,sp
ltIpsKkQJNvZ,58302,embu das artes,sp
TTMxlcg2Hbyv,2861,lima duarte,mg
abZnSQtG0QIY,59247,sao paulo,sp
UO4K5eBrdWUh,46550,sao paulo,sp
ZWON9z3qFSZs,44091,aracaju,se
BKmseH69o0xG,5581,rio de janeiro,rj
z3nVC2si8ejT,41311,santos,sp
ueocutJ9g3Oh,55345,cuiaba,mt
ZbfUxdTsLCIN,1228,campinas,sp
FtjBkjcbxvK6,93611,mesquita,rj
xTPxyt2qLRDI,2406,santa maria da boa vista,pe
1Erw5KXe7xtR,59280,matao,sp
1AWsrYU2c7Tx,12908,ourinhos,sp
qodWtfFI0HkD,60533,viamao,rs
hakXYPYGqvvK,17027,caxias do sul,rs
6DeGBf7OIDMH,5080,fortaleza,ce
hvGUPXfPBZ9j,12908,ourinhos,sp
qxaZTnk2EGuU,58037,ampere,pr
J6od9a20sutu,57036,natal,rn
G6aQaynGFRRQ,5304,vera cruz,sp
KlDT4z1JiSLN,36455,alfenas,mg
UcgyZP1X0HJR,27930,sao goncalo,rj
PE5mEGfRVKY2,21630,rio de janeiro,rj
o7zNbywmTrSs,13081,patrocinio,mg
4WESEpNB8vEN,65415,porto velho,ro
NEdtvA3piCPv,16640,sao paulo,sp
88gAz7cKfvq2,79011,recife,pe
HdEd2iwAQrNo,72726,sao paulo,sp
RY0HSHYJA0iA,8613,sorocaba,sp
fktsRM9pKmnS,36225,jundiai,sp
xRdLmfhHyvRT,26113,barueri,sp
A1mc5VHKwYWQ,85958,osasco,sp
vRY0uy3n3PZp,5878,campinas,sp
YlDlBg9MnBwP,16403,rio de janeiro,rj
qz1SlgAjN2Fc,20091,sao paulo,sp
RwgPOQ9mktkR,64208,rio de janeiro,rj
7RJO8MskJokI,89165,santo andre,sp
LXx58eRoYY1c,36900,brasilia,df
SBeuP5DCFXp4,29132,sao paulo,sp
NOPAUu2lanor,65066,lins,sp
aH0gkGv12vnJ,31650,itapetininga,sp
NLDl43UKqHrN,58073,araucaria,pr
C9I4tuORQ0uT,89735,lagoa da prata,mg
YouGpsRQPUAK,45201,rio de janeiro,rj
cqSN3e6jUkwK,52110,manaus,am
MMWPATapZg23,95044,rio de janeiro,rj
fAmZu1gIW7ZK,24755,campina grande,pb
cVig5EhOIT6N,46550,sao paulo,sp
JIMcfh1g4YWI,39403,forquilhinha,sc
2p6VxbiKv4Id,64170,colombo,pr
9MApTu502XAJ,3362,anapolis,go
akLfs8VvNEPq,74988,barbosa ferraz,pr
MZWmq8f7049A,5572,londrina,pr
FlnRzhUYjz6j,70737,osasco,sp
qPlwowzD7rqU,45991,guararema,sp
cFsRqBWq38rD,60842,novo cruzeiro,mg
ZqoBYIijiiuD,3910,orlandia,sp
aPLag2KekZcb,30285,rolante,rs
zKvpvuIAcKMF,46550,sao paulo,sp
uDoUMPLFfcEw,19015,sao paulo,sp
WFncYT46Myim,78663,sao paulo,sp
zZjffKv2aKds,56700,ribeirao preto,sp
QsBwGS3ixniU,89278,sao paulo,sp
9TqzDwS0sPo8,78770,belem,pa
PwRC0rY6yWfh,45140,caxias do sul,rs
12fvN8MZBYrv,9614,recife,pe
XdOa2t0SJysP,1425,salvador,ba
HmrCmBc7d2z4,63475,rio de janeiro,rj
qk73rBcdZ1fP,15718,rio de janeiro,rj
IsT9IlU9dviN,9431,rio verde,go
TDry7aYwDrvj,18087,campinas,sp
wg7Cp0dBSTA7,76630,florianopolis,sc
gRFM4pHKbzz5,95044,rio de janeiro,rj
In97l7jjnBsj,3648,realeza,pr
UiHLzwrljlIJ,4942,rio de janeiro,rj
xcb5A3XqGKJI,26193,ilha solteira,sp
fVLyR3ZvJrCT,4746,jaboticabal,sp
kWDKH0FmoiWp,18072,guarapuava,pr
2EL9iWxcPB7q,9614,recife,pe
kmUCvfRcfxIp,39610,osasco,sp
U8clr4lHCvnx,82560,sao paulo,sp
zhi5cWqrfUhB,6526,sao paulo,sp
5Fw0SxyvZvjI,64062,campinas,sp
OFFd8NvmDNkh,95250,salvador,ba
L9E4jRRMbhcw,89057,sao luis,ma
5CJBi3XY6izY,25010,rio de janeiro,rj
uthQOiRIIiwk,99615,rio de janeiro,rj
1iLR1gef7UBX,15052,joao pessoa,pb
kWsQdPJeNLJL,64015,sao paulo,sp
kbA3rTVL3bbY,3244,francisco morato,sp
IimARAVCMUV8,3962,rio de janeiro,rj
XvTLBlAicD8m,17026,santa maria,rs
jp0Zahza0kVs,76630,florianopolis,sc
NkC7Q0AU7xo4,12051,sao paulo,sp
LVM7tRgEnh3b,9370,araguari,mg
ApJyBBLLJGnw,35140,rio de janeiro,rj
Xh0k1uSyCGYI,49075,ribeirao pires,sp
cNIJSqcIkF4T,58225,piraju,sp
8pdM86yVUihH,90110,taubate,sp
d5xr0wqQTAKC,8245,santana de parnaiba,sp
PDK1C37ZVoUq,81290,valenca,ba
BhBXeMXV4mpt,94195,sao paulo,sp
GqQIIijQqdX3,3410,sao caetano do sul,sp
k5PvosfRKKOp,70670,alegrete,rs
PpnjuVDuVZqc,5176,sao paulo,sp
OkMIWUKreFNz,5877,curitiba,pr
TWgGvjhepQvc,82200,madre de deus,ba
CJBTtZuyOoXI,2363,santos,sp
luPIoVlalNwq,27536,cotia,sp
txP5FpboezCi,86630,monte aprazivel,sp
GurOiPGLe5zu,99460,suzano,sp
x7TsfVzobkjO,85858,belo horizonte,mg
TttFp3BXSu2a,4432,brasilia,df
Y0xf0xWVCEE9,16078,avare,sp
XrOgSW0MPAGN,6726,brasilia,df
vcAUsZFsc6Md,9689,canoas,rs
IHQU4u5ttHLI,49960,sao joao del rei,mg
8yjAvI9I3y7f,18409,macae,rj
VeSenoMIfGmV,3191,rio de janeiro,rj
JAzkKSiL9VKU,89600,ferraz de vasconcelos,sp
6FzsAYCJ8lYH,18683,sao paulo,sp
0R9z0iiHCmXI,58081,cabo frio,rj
mDFnenC7b8p9,70846,mambore,pr
4E7Sfn8N0Xzr,4309,campo grande,ms
ywfc6RtKf4cV,2525,belo horizonte,mg
WKRc91dLxi8y,3345,rio de janeiro,rj
ryG6s1DCdLdA,81315,rio de janeiro,rj
l2kjsw0ZJHJn,64208,rio de janeiro,rj
0uWMmeyraBZM,49680,belo horizonte,mg
K1mqVs5lDQDp,49270,limeira,sp
SrrJEufBo3Is,28110,sao paulo,sp
Opqwy9jyneg9,21630,rio de janeiro,rj
twoUmmj7hBsB,26535,rio de janeiro,rj
mcrnGZ7O0gZd,78195,santa cruz do sul,rs
pAr2F1X2yask,86047,abelardo luz,sc
VH5uafSAj4zV,29020,rio de janeiro,rj
bX3svBTTFN46,57085,belem,pa
JqvdNWG41wBe,33943,presidente venceslau,sp
rst6jVYwXU0G,4696,cruzeiro,sp
fYTO3hJJnbon,76382,sao paulo,sp
dH26kHp0zigW,31749,matao,sp
tIkibGac6JBc,11707,jacobina,ba
NrBicdyWNdYl,72308,sao paulo,sp
T9IXmfzpNTHW,72304,sao caetano do sul,sp
9HypXqWE8WmS,16940,guarulhos,sp
Dh1gtz3uuPcn,8490,sao paulo,sp
CqTgHyCiSlKE,12316,angra dos reis,rj
LS0iFaq2MMOE,72726,sao paulo,sp
nIgj4xXAaw1Q,2650,pirajui,sp
dqTWrBzCJzjR,37620,parobe,rs
K5iUDJ12I7Jx,17513,sao paulo,sp
1psJ4DqnHAUf,58900,itatiba,sp
m2V3Bv1uTHtY,88506,sao bernardo do campo,sp
IIXYCTkO3Qfh,77900,marica,rj
S2r7WcPhT6oV,60349,sao paulo,sp
gEVbI1zmxaQv,5451,diadema,sp
UWD2WoJNSe4K,13274,brasilia,df
Dv1ZMVjbDdA6,59500,tres lagoas,ms
gE3oTuJqf4S7,59162,sao paulo,sp
eeZlsyDWPS9e,74535,lencois paulista,sp
QBDGsUVCIxWe,89510,sao paulo,sp
x7NgGwY2lyfD,72940,concordia,sc
l9h1BE33uOO6,27998,guarapuava,pr
mZdn9sAYFqz1,88106,fervedouro,mg
TWXGlZSioQoS,35603,londrina,pr
KP6tpgZYallb,7813,sao paulo,sp
nwGevXx3GkRR,41217,porto alegre,rs
ralYQFzgNUjR,49130,sao paulo,sp
dZYwuKcGdhYx,68620,braganca paulista,sp
0KkI7B3rQs4A,44340,sao paulo,sp
oNSXkwetgTQS,89215,guaratingueta,sp
XEAKTWYgMqFu,96255,belo horizonte,mg
CRnZ6K4sb4ew,13207,limeira,sp
5ALNlGX0H9tN,89055,brasilia,df
c6jZ77pW5Y9L,33903,feira de santana,ba
dZGK55j6U8fd,85904,belo horizonte,mg
kjTKLOb7Cxse,9080,nova fatima,ba
1mNhiD80cXR7,13219,sao paulo,sp
A4CFkZOrOK29,7131,sao paulo,sp
SsijSfB1lXJW,77695,sao paulo,sp
XYrcE8lU7b3r,48730,paracatu,mg
VuekQvXyQqaP,14740,rio de janeiro,rj
j3KkqqssvDhY,86140,campinas,sp
5rwMam0nah0L,2535,sao paulo,sp
GbSNEwjkfJkm,2169,rio de janeiro,rj
v3YB2n4ITt1x,64578,belo horizonte,mg
A2vc5GFOjXFK,79640,paulinia,sp
qtbKehBlwqu1,6859,maringa,pr
lKVDATuLx3Hn,69088,presidente prudente,sp
ODU10zhaobAP,2249,contagem,mg
8O5EuSDmYUOn,75110,santa maria,rs
ERMHDNb60G2O,15108,porto alegre,rs
WJpdgnMk9sqg,35248,gravatai,rs
KG7QK7yWdF84,6172,venancio aires,rs
YvviWVmX9xOK,74394,itapira,sp
awlYVffFFh6f,98980,xanxere,sc
0ZjfXeP8rbud,35485,sertaozinho,sp
kEU6glaXjnVG,8563,alto araguaia,mt
F1HJ2h38NRim,36235,duque de caxias,rj
tNyWHEOXl6Hf,95042,rio de janeiro,rj
RzZRawBkeHNw,5590,rio de janeiro,rj
j5kTI8eNrzeD,70238,campinas,sp
WDLpo8YZixOQ,13140,uberaba,mg
ECXMYrbhu171,7197,niteroi,rj
Y7OwRVSvfoUX,96213,santo andre,sp
L760XAfeXwGP,2847,juiz de fora,mg
JmHXIWtZPziR,19750,curitiba,pr
yfPey5kT517I,55420,belo horizonte,mg
zqt27NTwJCS8,49690,sao paulo,sp
YPnYdtIlnu4w,77823,ribeirao preto,sp
J4EqUWyGj90w,6310,rio de janeiro,rj
IZ6PXuNWZl7J,7991,rio de janeiro,rj
aBzmBToeAiRu,64040,feira de santana,ba
Qaq9PsHc1tRA,75065,sao jose do rio preto,sp
b7YNGvINKFUw,3030,aracuai,mg
vSx2krepLmVZ,56355,ferraz de vasconcelos,sp
0u881WFvdgXZ,29052,patos,pb
OV2QmQUxaRp8,75110,santa maria,rs
MZQ1g46tEKWQ,38650,brasilia,df
nTGZ2eZPg1UN,21235,chavantes,sp
Rst4Y7lwKVJ2,79570,sao paulo,sp
lRf3GSw5UeXG,39547,sao paulo,sp
N2eOErGMnk4K,51345,belo horizonte,mg
1vnUOZlxe8cr,89233,belford roxo,rj
LrdDIr9a9N9Q,75080,brasilia,df
dWvCxhXO1JkK,72546,recife,pe
OKqgZUhphxbu,93602,duque de caxias,rj
XK5sVeNiFhQL,25071,aracruz,es
wtDfxtx2pLRG,4912,sao goncalo,rj
kHM4SZw3ZL4p,53020,sao paulo,sp
t6OC86iTj29K,8745,sao paulo,sp
2poCADtfh57D,92440,sao bernardo do campo,sp
RDfsVi24W4I3,4643,brasilia,df
jhondnOpWXIO,86813,sao paulo,sp
4WPtpk6WPkFk,23028,rio de janeiro,rj
KnWszGCVM904,72503,sao goncalo,rj
w7V7Vn6HJqbw,9603,manhuacu,mg
ybcXya1zJLHW,18212,uberlandia,mg
fG852yZXkitr,9432,sumare,sp
MNPUCzAxzipm,9360,volta redonda,rj
hTsknksCG45v,5406,santos,sp
m84SjfhlIbq9,72017,santo andre,sp
o6ZsblJgkTt9,38447,rio de janeiro,rj
p6200sfTc1GH,30662,santos,sp
3AeJChk4ttYA,69033,itabuna,ba
KKsVT4H3p4ul,40353,itapiranga,sc
G9oRuob4J2tw,89031,nova serrana,mg
qNyhPMSCiYbp,77370,juiz de fora,mg
ck7wrvwRD6MO,45540,santa rosa de viterbo,sp
FOS8bz9vXYfm,89057,sao luis,ma
nop3ryezjAKW,12770,limeira,sp
NeAYOM2q7hey,84061,porto alegre,rs
x2uFYfX4wxvd,86330,tres passos,rs
yHslcd208RCr,64218,sao paulo,sp
pp86dgQ781Hr,72855,atibaia,sp
iqtoElKUeHsy,95480,sao paulo,sp
nLYDzcUcVt6i,6233,caucaia,ce
hmxJk7Rr5EzV,23045,niteroi,rj
m7RkduYAWloP,75870,mogi-guacu,sp
vaItSZbUAKoi,5417,brasilia,df
4JvrNHLUSSDS,55157,jacarei,sp
epvpethwPuAz,29129,taubate,sp
fXm9hNsR7cs5,85807,goitacazes,rj
zbKv948XsgKi,75990,brasilia,df
nPI9GI32bVD6,72914,teofilandia,ba
YKrqxCbE46G0,9623,sao paulo,sp
9XNmcBko2gHZ,76932,alvorada,rs
SQPDU1MipS53,39180,sao paulo,sp
Mmml6tXRnB9a,8663,reriutaba,ce
xHJ27N3sju5G,65077,sao luis,ma
7kbnRbgSo3Zn,87380,cerro azul,pr
SsqxYGGG6p1a,47800,sao paulo,sp
tS5YLnFQxfSt,72810,brusque,sc
0f7xH51az2Gl,55409,manaus,am
1AtQeiWNKLJ3,55535,rio brilhante,ms
c1S3iJ4FDeSp,49995,petropolis,rj
xRoSTm0UNfsi,57480,caete,mg
xjhd1Tpf29Gh,75980,vinhedo,sp
R63DYsQIT1Qd,89285,rio de janeiro,rj
wR0FOf0PQME5,53403,espinosa,mg
jVWdS7AQYfYo,75240,sao paulo,sp
U8w23x4zRL4G,12411,juiz de fora,mg
lzwLychLNCEa,91220,varginha,mg
46JeUqvpsQOb,77660,braganca paulista,sp
F7kx3PSfKjs1,89805,pouso alegre,mg
lOCtgzlwVhk4,84435,brasilia,df
dfu5ke1ILTNO,37855,itarare,sp
FCrwNFhtX1bO,3720,rio do pires,ba
KJDaMu0lu4cB,26316,cachoeiro de itapemirim,es
SPTy2ZYSVlJc,35675,rondonopolis,mt
y8BuVLN8MUU1,27524,sao paulo,sp
y8oRNKZIMPe8,3941,sao paulo,sp
95oEKg6A8WfB,11065,mage,rj
nzRJkypfCCRp,49063,poa,sp
2bTFPhEN84z1,95090,camaqua,rs
vpsKGlLF5bE6,16207,brasilia,df
8JPDGCrhWwBr,5305,sao paulo,sp
7Peq1IGEYCzd,41311,santos,sp
wLKvJnzvRPej,8371,pinhao,pr
AFOSdiNFOKMI,62630,itapecerica da serra,sp
maOXkEEmeAx4,88309,sao jose dos campos,sp
KQBC2lZ1tpRw,26060,sao paulo,sp
QEJnpyQnFAcZ,97900,nova iguacu,rj
QtFLeLKoRCha,86160,guararapes,sp
uafIJnPKjymL,29192,rio de janeiro,rj
fmQocoVt565E,13010,sao paulo,sp
OA4O86muRf7V,15160,sao paulo,sp
5j8PIDDgUFop,79092,santa rosa,rs
fTtvCFFKz4oY,41615,sao paulo,sp
3jHvN2bwAOLn,3921,florianopolis,sc
zvJpDd3P5Wkm,41345,franca,sp
bRZix79QUUaz,29199,curitiba,pr
opMKXx5iXFVZ,65054,rio de janeiro,rj
ZZfLQ5doO4iv,14850,duque de caxias,rj
LrT1b8zk2HvN,94495,getulio vargas,rs
gutvjDL1nQy2,96405,contagem,mg
0D1LFHPkmBfF,28500,sao paulo,sp
W1EdU3ii8mUj,54517,brasilia,df
we0zz76vrOfa,9435,brasilia,df
ZV5jHqpPMKsZ,31030,rio de janeiro,rj
F3eQCTisaO0Y,37557,poco de pedra,rn
mEZiMmUL7U3t,40353,itapiranga,sc
UjlDzgU9nUVT,29024,santa cruz do sul,rs
PzJyxs14dMxQ,66645,sao paulo,sp
8bZK30pRrhFZ,89255,itaguai,rj
HLDVVGHshrYu,1017,natividade,rj
MvQqxgdVrBCN,16055,aracaju,se
F4VcLdo63qly,88955,brusque,sc
Bz9gABXSW4G5,4221,sao paulo,sp
m8pm3u2Cn8bA,45305,sao paulo,sp
xqolkEacV1di,65230,barra do garcas,mt
5dCWhBYAYR12,35698,sao paulo,sp
FI6S5MJPqKY5,60450,sao goncalo,rj
OWgy6fr3uzz5,81610,barra do jacare,pr
UMCdZQg5r9D6,27279,campinas,sp
pxWq0HNMwnQr,28905,curitiba,pr
c0cCcLrZe4lG,28634,barrinha,sp
k1JkLyiHFJnG,99030,belo horizonte,mg
d4pNWAFP338d,35164,taruma,sp
QdBQvnwhI4fq,25540,sao luis do quitunde,al
med3zwPzMWfL,8635,presidente janio quadros,ba
ccHuWKdsfOV5,95995,sao paulo,sp
gdsEENb3PoUP,32611,sao paulo,sp
jtSxMQc05oob,4567,itanhaem,sp
diuquzc8JW49,58900,itatiba,sp
EV5avYAE4660,37795,serra,es
zvSYE06dvAjy,3102,rio de janeiro,rj
z8CMLGH6TWhS,58056,candeias,mg
ILwuOgNnqodC,76822,guarulhos,sp
gAfu40Y3QtPA,52071,sao paulo,sp
QiO7mN4HGCzm,70422,arcos,mg
yGGu8p4GYHyu,4202,santo andre,sp
VLZ1auZBojj0,87010,urussanga,sc
r2sNbdfVqS8t,31030,rio de janeiro,rj
sw6ErZeES0qo,65293,sao paulo,sp
1aWXw3Osf5DJ,12237,sao paulo,sp
0s9FkevEcm4w,9837,campo limpo paulista,sp
x8FOGcGzbgsf,12287,capao da canoa,rs
WlAFpALkmPwP,83250,barueri,sp
nCCcGdYHmg6J,13141,santa maria,rs
mprM7DHOzplt,3068,sao paulo,sp
XwR4Wzaz1a94,4806,bocaiuva do sul,pr
9LYxZGOfNXbD,45822,sao paulo,sp
7wceEUa6DrgP,41343,pelotas,rs
RdkkGLMtK6gg,59141,brasilia,df
irIdKOWPR3VN,58028,joao pessoa,pb
s37lrgYCjxWw,70872,fortaleza,ce
rFDJzHHwOIct,5628,sao paulo,sp
dLkl9b0oD71t,28999,vilhena,ro
qlPSwaTMU0Ud,35438,vinhedo,sp
1r498QX03Y6j,64014,umuarama,pr
LqiUlZzZFAGD,86935,sao paulo,sp
dc7qY3bbNZ7L,4843,florianopolis,sc
OZY7jWM0xwS8,42800,lindoia,sp
aNY8tjUjsUrk,3105,petropolis,rj
wjw3BFp1QteN,58580,niteroi,rj
1iHs8oifiMch,3058,porto alegre,rs
JZQk2BhkqjQf,23092,aparecida de goiania,go
eZtBbTwCtDit,97670,rio de janeiro,rj
uiFuqdM5P7vO,4410,sao joao de meriti,rj
fP1kH0BP6ou6,4295,salvador,ba
nrFhklIJSA9X,36773,rio de contas,ba
x3Z0dAgGDhIA,79600,aracatuba,sp
Vk8hUQzQySUZ,93806,jose da penha,rn
BdUspxepM3DI,16303,sao paulo,sp
0EVkHBlo6fDu,78360,londrina,pr
zU75KDqQdtf9,76300,rio de janeiro,rj
urMBj1gfrJ7o,9972,sao jose do rio preto,sp
Mn7LemFHzeGP,62884,tangara,sc
YrywrmbMqxxh,7095,belo horizonte,mg
Zbf9nctABVeb,4502,sao paulo,sp
LjKHTdW0zaZG,77026,campinas,sp
VAHfdGGv68Mr,5305,sao paulo,sp
LMn1teaQdYcl,86420,sao paulo,sp
GAtUGtJ3F0dx,60731,paraisopolis,mg
sb6dupEzKkB9,29735,guaruja,sp
KB2Movtr94iL,29386,guaruja,sp
4MAa38Wn38TE,64625,porto alegre,rs
CFsfkitgr3by,71900,brasilia,df
64i24KrIjRTH,39890,itatiba,sp
V3Fh0bAotVYL,80620,belo horizonte,mg
8du4NoaK1iUb,88132,porto alegre,rs
JT2g95PpdyT6,17067,sao paulo,sp
zRf1Yj2dPvyo,97547,sao paulo,sp
RNYkfuvmEBX3,71530,sao paulo,sp
lwhXtlgWbLHV,87308,belo horizonte,mg
d94l27D0ks3r,4466,ferraz de vasconcelos,sp
0nKMY60JZHQV,12228,pedro leopoldo,mg
PJPt8m9KYRjt,44065,sao paulo,sp
NcTMwAjPfsMQ,85864,ponta grossa,pr
rF0GCMwzNOmh,3821,belo horizonte,mg
oh2G0R4wLMKN,85835,lagoa santa,mg
LBAlzVvINjRM,86802,olhos d'agua,mg
h0WqNKvStWei,4023,sao paulo,sp
hdXxbISnHT5x,68665,garanhuns,pe
3e313sofOQTv,40391,curitiba,pr
Sj6mCeAxC8ph,2736,bastos,sp
i69JsVZnZxwC,59810,clementina,sp
6VqYJLzymVa6,81130,pelotas,rs
CcTy0pBkJlHz,39780,belo horizonte,mg
96yHZjEhifm4,75712,sao paulo,sp
5XU6tqMzwPub,83015,araxa,mg
8AC9LZU4JiSl,25250,sao paulo,sp
qbWfU57bCAUM,69025,rio de janeiro,rj
5qanMe0uA96M,23911,rio de janeiro,rj
IcQ7ZtTqsJAk,9785,jundiai,sp
HRSRoFnZ98LL,14815,sao paulo,sp
m5SUoc9IFSiL,94824,sao paulo,sp
6HXUhnTknkWy,20051,santo andre,sp
yvzDAiNXXpwu,75970,sao paulo,sp
utlwpGWz5diT,59122,buritis,mg
JAuTFekroO3n,47450,siqueira campos,pr
qrMxPyqTfDr3,1431,tatui,sp
PQszHV0FYS8R,37140,pindamonhangaba,sp
PUPCD8GvOHPk,3921,florianopolis,sc
gzCmpWRzbtmC,38570,sao paulo,sp
UfwTwdqyxcHN,27195,belford roxo,rj
jPJCQzGXY97b,66810,erechim,rs
CY9Kay0NB5x2,79017,sao paulo,sp
cieI5YtyMjxR,23028,rio de janeiro,rj
L5svBsWeKVS8,51010,natal,rn
Ms2zx5OMeQaO,95560,jundiai,sp
JTCjozKkdvZY,64063,recife,pe
OdgCV9wifFNv,82200,madre de deus,ba
dSM0ue7SPH5n,55530,sao paulo,sp
c69in4E34il8,32616,guarulhos,sp
MTWm0DR5okFY,74223,sao paulo,sp
cUNomyNEn18b,63020,sao jose dos campos,sp
WeQOkpXozbq1,96195,brasilia,df
QWLrZTQKfe36,3084,piracicaba,sp
zeKckSh8YotV,83609,canoas,rs
2tymCruf7N8M,60341,rondonopolis,mt
SU2FN82Sdc6M,17280,joinville,sc
WExgR27uB08P,4856,cachoeiro de itapemirim,es
Cq5pLVkXvkYd,38400,santa maria de jetiba,es
J0N2ElDkFkOG,13254,porto alegre,rs
Y0RhMjawdA8u,13347,lages,sc
7iZofnimi8uC,16203,natal,rn
HGS47oNRVC8r,2737,sao paulo,sp
1Zcg8VaB7JIu,75610,jau,sp
KU0WjgAnrYN8,4068,rio de janeiro,rj
nHwZqpFIIao9,54470,patos de minas,mg
HLWtkXa3QJKh,6814,itapicuru,ba
r4RpolHo0nev,11711,pirapora,mg
EXVeiFITvr0s,4534,jaguariaiva,pr
tLbpYulGdoKe,7942,matias olimpio,pi
0rwWrlALFboN,74375,guarulhos,sp
fiEv06Uj6qrO,30250,mogi-guacu,sp
ZvwoDn7tvskm,12610,tangara da serra,mt
FzP77j8zOHgl,17450,cascavel,pr
AWMHR2UWoOcm,60440,goiania,go
nFg3d48tJma3,35685,cuiaba,mt
WvYdG5paNMxl,22740,belo horizonte,mg
eAWf0kPVz4D0,38745,rio de janeiro,rj
Jwq6l8092sMq,3645,valinhos,sp
dsT9Q1DU7H6d,40285,sao paulo,sp
RdM93xrKFLq6,21240,brasilia,df
etgSgcwNdRSw,7808,blumenau,sc
rvNn6cdd3BTG,97513,sao paulo,sp
rLVZrK3xgFYR,88385,entre rios,ba
c7pp2mRh3BHn,46550,sao paulo,sp
bzQvNABbZLqU,12224,teresina,pi
vLxZJ2zZnUk7,8130,colombo,pr
RruYtSmg2gQ4,8502,sao paulo,sp
1onxSvX1w7ZL,24471,taubate,sp
ojLV4HXCP4wv,33825,corupa,sc
vazAyI8gXTbV,78243,concordia,sc
4WuKNLh5bFSn,78400,andradas,mg
RK8sr0C1TQXI,74354,mae do rio,pa
8cseZy9Qclkt,3390,sao paulo,sp
5jZblyYrjl8R,57062,palmas,to
